id,scrape_id,last_scraped,host_id,host_name,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,accommodates,bathrooms,bedrooms,beds,price,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
4067086,2.02503E+13,3/15/25,9596278,Jacob,10/23/13,within an hour,100%,100%,f,Sylvan Heights,8,8,t,t,District 17,36.14392,-86.76227,Entire home,6,1,3,3,$127.00 ,9/14/14,2/23/25,4.69,4.8,4.67,4.96,4.94,4.28,4.7,f,6,6,0,0,6.73
4100639,2.02503E+13,3/15/25,19010430,Shaundra,7/28/14,N/A,N/A,N/A,,,16,17,t,t,District 19,36.17121,-86.77958,Entire condo,4,1,1,3,$123.00 ,1/20/15,2/26/25,4.71,4.76,4.71,4.9,4.87,4.71,4.7,t,1,1,0,0,4.89
4169295,2.02503E+13,3/15/25,2275056,Debbie,5/2/12,within an hour,100%,95%,f,Hillsboro West End,8,9,t,t,District 18,36.12465,-86.79689,Entire home,12,4.5,5,6,$870.00 ,3/16/15,11/29/24,4.88,4.88,4.84,4.96,4.92,4.98,4.73,t,6,6,0,0,0.9
4178988,2.02503E+13,3/15/25,9551442,Debra,10/21/13,within an hour,100%,100%,t,Belmont–Hillsboro,11,11,t,f,District 6,36.1748,-86.73808,Entire cottage,4,1,1,3,$97.00 ,10/15/14,3/12/25,4.97,4.96,4.98,4.98,4.99,4.96,4.95,t,6,6,0,0,7.1
4197716,2.02503E+13,3/15/25,12122804,Cass And Martin,2/10/14,within an hour,100%,100%,f,,1,2,t,t,District 6,36.18111,-86.73229,Entire rental unit,4,1,1,1,$96.00 ,9/29/14,12/31/24,4.8,4.87,4.82,4.93,4.86,4.88,4.77,t,1,1,0,0,5.54
4227049,2.02503E+13,3/15/25,7153613,Tammi,6/27/13,within an hour,100%,100%,f,,1,1,t,t,District 6,36.18701,-86.7363,Entire home,4,,2,,,12/8/14,9/27/21,4.9,4.94,4.86,4.97,5,4.87,4.76,f,1,1,0,0,0.55
4252199,2.02503E+13,3/15/25,22066344,Katie,10/2/14,within an hour,100%,100%,t,,4,15,t,t,District 5,36.18251,-86.75297,Entire home,8,,4,,,11/3/14,10/20/24,4.88,4.91,4.77,4.97,4.98,4.84,4.84,t,4,4,0,0,3.15
4275484,2.02503E+13,3/15/25,22196890,Donald,10/6/14,within an hour,100%,100%,f,,1,1,t,t,District 17,36.13880157,-86.76772308,Entire home,10,2,3,5,$124.00 ,5/13/15,3/9/25,4.66,4.73,4.54,4.85,4.9,4.79,4.67,t,1,1,0,0,2.94
4302855,2.02503E+13,3/15/25,6675690,Isabeau And Shaun,5/31/13,within an hour,100%,99%,t,Edgehill,86,179,t,t,District 18,36.1359374,-86.8109214,Entire home,10,2.5,3,6,$221.00 ,5/15/16,3/3/25,4.98,4.99,4.87,4.96,4.97,4.98,4.86,t,65,65,0,0,1.96
4303083,2.02503E+13,3/15/25,6675690,Isabeau And Shaun,5/31/13,within an hour,100%,99%,t,Edgehill,86,179,t,t,District 6,36.170998,-86.746887,Entire home,10,,3,,,7/10/16,1/1/25,4.91,4.93,4.92,4.91,4.93,4.8,4.86,t,65,65,0,0,2.16
4351066,2.02503E+13,3/15/25,16587828,Calvit,6/9/14,within an hour,100%,90%,f,Melrose,3,5,t,t,District 17,36.12679,-86.77831,Entire rental unit,2,1,1,1,$66.00 ,10/19/14,3/4/25,4.68,4.82,4.66,4.88,4.81,4.8,4.73,f,3,3,0,0,4.21
4354794,2.02503E+13,3/15/25,15892790,Mark,5/23/14,within an hour,100%,89%,t,,2,3,t,t,District 19,36.17542,-86.78226,Entire condo,5,1,1,5,$131.00 ,1/2/15,3/2/25,4.79,4.85,4.82,4.9,4.88,4.75,4.79,f,2,2,0,0,3.86
4358798,2.02503E+13,3/15/25,16922948,Meagan,6/17/14,N/A,N/A,88%,f,,2,4,t,t,District 7,36.19218,-86.72327,Entire rental unit,4,,1,,,5/25/15,10/13/24,4.6,4.67,4.64,4.84,4.77,4.72,4.56,f,2,2,0,0,0.9
4365735,2.02503E+13,3/15/25,16922948,Meagan,6/17/14,N/A,N/A,88%,f,,2,4,t,t,District 7,36.19213,-86.72512,Entire home,8,,3,,,10/29/14,11/18/24,4.5,4.71,4.5,4.87,4.76,4.65,4.6,f,2,2,0,0,0.85
4438136,2.02503E+13,3/15/25,10389445,Janet,12/2/13,within an hour,100%,100%,f,,1,1,t,t,District 24,36.1334,-86.8255,Entire rental unit,6,1,2,3,$246.00 ,1/1/15,11/16/24,4.99,4.96,4.99,5,4.99,4.98,4.86,f,1,1,0,0,1.69
4476315,2.02503E+13,3/15/25,23224852,Jamie,11/1/14,within an hour,100%,100%,t,,1,1,t,t,District 19,36.14505,-86.78894,Entire villa,5,1,2,3,$170.00 ,12/7/14,2/16/25,4.97,4.97,4.98,5,5,4.95,4.91,f,1,1,0,0,4.37
4485271,2.02503E+13,3/15/25,23271865,Harry,11/2/14,within an hour,100%,100%,t,,4,4,t,t,District 19,36.17332,-86.78052,Entire condo,4,1,1,2,$142.00 ,1/1/15,2/24/25,4.78,4.88,4.8,4.93,4.92,4.7,4.75,f,2,2,0,0,2.25
4490882,2.02503E+13,3/15/25,7096686,Meredith,6/24/13,within an hour,100%,92%,t,,2,2,t,t,District 17,36.12509,-86.77878,Entire rental unit,2,,1,,,11/19/14,1/7/25,4.9,4.97,4.87,5,5,4.93,4.8,f,2,2,0,0,0.24
4491931,2.02503E+13,3/15/25,23301240,Andy,11/3/14,within an hour,100%,100%,t,,1,1,t,t,District 6,36.177,-86.74482,Entire home,6,2,2,3,$164.00 ,5/31/15,2/26/25,4.85,4.93,4.6,4.94,4.95,4.97,4.87,f,1,1,0,0,3.32
4494569,2.02503E+13,3/15/25,23314330,Sara,11/3/14,within an hour,100%,93%,t,,2,9,t,t,District 19,36.18118,-86.7923,Entire home,12,,4,,,11/17/14,11/10/24,4.88,4.89,4.87,4.87,4.95,4.84,4.77,f,2,2,0,0,1.19
4511965,2.02503E+13,3/15/25,13221453,Christy,3/17/14,within an hour,100%,98%,t,,3,5,t,f,District 6,36.17059,-86.74113,Entire rental unit,8,,2,,,12/30/14,4/14/24,5,5,4.95,5,5,4.84,5,f,3,3,0,0,0.15
4531756,2.02503E+13,3/15/25,23496125,Maria Davis,11/8/14,within a few hours,100%,0%,f,,1,1,t,t,District 25,36.08872,-86.79486,Entire home,11,,4,,,5/14/17,7/30/23,4.88,4.91,4.79,4.83,4.91,4.96,4.74,f,1,1,0,0,0.25
4559286,2.02503E+13,3/15/25,23636518,Elizabeth,11/11/14,within an hour,100%,98%,t,,1,1,t,t,District 27,36.05077,-86.73694,Private room in home,2,1,1,1,$73.00 ,9/8/15,2/17/25,4.88,4.91,4.96,4.9,4.94,4.87,4.84,f,1,0,1,0,2.82
4604518,2.02503E+13,3/15/25,8008453,Alyssa,8/7/13,within an hour,100%,99%,t,Bridgewater Corners,37,48,t,t,District 17,36.12382,-86.7637,Entire home,16,,4,,,8/26/15,12/27/24,4.93,4.94,4.86,5,4.99,4.91,4.92,f,2,2,0,0,2.56
4621726,2.02503E+13,3/15/25,17913438,Randa,7/10/14,within a day,100%,68%,t,,2,2,t,t,District 24,36.14874,-86.84399,Entire home,4,,2,,,1/7/15,10/20/24,4.93,4.93,4.94,4.97,4.99,4.95,4.89,f,1,1,0,0,1.35
4625481,2.02503E+13,3/15/25,83323910,Rebecca,7/12/16,within an hour,100%,95%,t,North Capitol,8,9,t,f,District 19,36.17356,-86.78066,Entire condo,4,1,1,2,$159.00 ,7/23/15,6/30/24,4.81,4.85,4.76,4.87,4.84,4.72,4.67,t,8,8,0,0,1.03
4688669,2.02503E+13,3/15/25,24241984,Patsy,11/27/14,within an hour,100%,100%,t,Downtown,15,59,t,t,District 19,36.1566,-86.76579,Entire condo,6,2,2,3,$306.00 ,1/31/15,2/28/25,4.75,4.87,4.61,4.9,4.91,4.81,4.72,t,14,14,0,0,0.64
4691716,2.02503E+13,3/15/25,15444638,Jennifer + Sean,5/12/14,within an hour,100%,96%,t,,1,1,t,t,District 6,36.18003,-86.72328,Entire home,4,1,1,1,$102.00 ,1/4/15,11/24/24,4.99,4.99,4.99,5,4.99,4.92,4.97,f,1,1,0,0,2.25
4693349,2.02503E+13,3/15/25,10643952,Khira,12/15/13,within an hour,100%,94%,t,,2,5,t,t,District 21,36.15917,-86.80146,Entire home,6,2,2,2,$107.00 ,12/8/14,2/23/25,4.81,4.9,4.93,4.79,4.82,4.53,4.83,f,2,2,0,0,3.26
4717231,2.02503E+13,3/15/25,24370035,Kimberly,12/1/14,N/A,N/A,N/A,f,,1,3,t,t,District 3,36.2921,-86.78614,Entire home,12,,5,,,12/27/14,3/2/18,4.84,4.92,4.87,4.89,4.97,4.77,4.87,t,1,1,0,0,0.76
4725120,2.02503E+13,3/15/25,91390810,David,8/22/16,within an hour,100%,100%,t,Talbot's Corner,3,3,t,t,District 5,36.1735,-86.76518,Entire loft,2,1.5,1,1,$130.00 ,2/15/15,1/17/17,4.91,4.8,4.86,4.91,4.99,4.75,4.86,t,3,3,0,0,0.76
4787052,2.02503E+13,3/15/25,24675632,Bill And Debbie,12/9/14,within an hour,100%,100%,t,,1,2,t,t,District 6,36.18324,-86.74496,Entire loft,2,1,0,1,$75.00 ,1/2/15,2/23/25,4.94,4.98,4.95,4.97,4.97,4.93,4.92,t,1,1,0,0,5.76
4806588,2.02503E+13,3/15/25,17145199,Brad,6/23/14,within an hour,100%,99%,f,,17,18,t,t,District 19,36.16979,-86.77911,Entire condo,4,1,1,3,$128.00 ,2/23/15,2/28/25,4.7,4.72,4.63,4.94,4.87,4.69,4.61,t,5,5,0,0,5.28
4810344,2.02503E+13,3/15/25,4983840,Nathan,2/6/13,within an hour,100%,100%,t,,1,3,t,t,District 18,36.13122,-86.79021,Entire guest suite,4,1,1,1,$90.00 ,2/10/15,3/9/25,4.93,4.94,4.9,4.88,4.93,4.96,4.91,t,1,1,0,0,4.2
4857128,2.02503E+13,3/15/25,24987037,Patrick,12/19/14,within an hour,100%,100%,t,,1,1,t,f,District 25,36.09462,-86.792,Entire guest suite,3,1,1,2,$77.00 ,4/12/15,3/2/25,4.92,4.96,4.97,4.97,4.97,4.95,4.95,t,1,1,0,0,5.08
4861360,2.02503E+13,3/15/25,25006117,Stephanie,12/19/14,within a few hours,100%,60%,f,,1,1,t,f,District 6,36.17899,-86.73718,Entire home,4,,2,,,2/17/15,11/27/23,4.98,4.98,4.97,4.99,4.98,4.98,4.94,f,1,1,0,0,0.7
4924659,2.02503E+13,3/15/25,25366040,Todd,12/29/14,within an hour,100%,81%,t,,1,1,t,t,District 24,36.15178,-86.84395,Entire home,10,,4,,,1/2/15,3/1/25,4.77,4.75,4.83,4.98,4.97,4.86,4.78,f,1,1,0,0,4.51
4935632,2.02503E+13,3/15/25,25430263,Danny,12/31/14,within an hour,100%,70%,t,Beacon Square,13,19,t,t,District 17,36.12435,-86.76407,Private room in home,1,1,1,1,$38.00 ,2/15/15,9/26/23,4.73,4.81,4.64,4.88,4.94,4.75,4.74,f,13,2,11,0,2.14
4949787,2.02503E+13,3/15/25,25467486,Erin,1/1/15,within an hour,100%,100%,t,Madison,4,11,t,t,District 17,36.12334,-86.76343,Entire home,14,2,4,6,$264.00 ,6/29/15,2/16/25,4.87,4.91,4.79,4.93,4.96,4.86,4.83,f,4,4,0,0,2.64
4958707,2.02503E+13,3/15/25,9596278,Jacob,10/23/13,within an hour,100%,100%,f,Sylvan Heights,8,8,t,t,District 19,36.14595,-86.7877,Entire condo,4,1,2,2,$124.00 ,1/10/15,2/14/25,4.77,4.84,4.62,4.94,4.95,4.77,4.77,f,6,6,0,0,6.5
5014393,2.02503E+13,3/15/25,6216127,Terry Jo,5/3/13,N/A,N/A,N/A,f,,1,3,t,t,District 34,36.04281,-86.83346,Entire home,4,1,1,3,$117.00 ,3/16/15,7/31/16,4.86,4.95,4.88,4.96,4.95,4.93,4.89,f,1,1,0,0,0.6
5039858,2.02503E+13,3/15/25,25350815,Alexander,12/29/14,within a day,100%,92%,t,,1,1,t,t,District 7,36.19818,-86.73448,Private room in home,2,1.5,1,1,$110.00 ,2/16/15,11/30/24,4.92,4.96,4.99,4.98,4.97,4.8,4.67,f,1,0,1,0,1.14
5061506,2.02503E+13,3/15/25,22933775,Lauren And Jen,10/24/14,within an hour,100%,100%,t,Midtown,17,17,t,t,District 20,36.15814,-86.84145,Entire home,10,2.5,3,5,$254.00 ,3/16/15,3/8/25,4.98,4.99,4.94,4.98,4.99,4.82,4.91,t,14,14,0,0,2.07
5070014,2.02503E+13,3/15/25,26179993,Marie,1/15/15,within an hour,100%,100%,t,,1,1,t,t,District 15,36.17395,-86.68661,Private room in home,4,1,2,2,$116.00 ,3/22/15,2/2/25,4.97,4.98,5,5,4.98,4.94,4.95,f,1,0,1,0,1.67
5102074,2.02503E+13,3/15/25,26248043,Jason,1/17/15,N/A,N/A,N/A,f,,1,1,t,t,District 11,36.24107,-86.61458,Entire home,12,4.5,4,5,$825.00 ,2/8/15,8/16/15,4.75,4.33,4.67,5,5,5,4.75,f,1,1,0,0,0.03
5174212,2.02503E+13,3/15/25,14318200,Julian,4/15/14,within an hour,100%,99%,f,,1,1,t,t,District 5,36.20225,-86.74634,Entire guesthouse,4,1,1,1,$75.00 ,3/6/15,2/17/25,4.78,4.82,4.85,4.96,4.97,4.65,4.78,t,1,1,0,0,10.75
5193246,2.02503E+13,3/15/25,26863205,Doug,1/28/15,within an hour,100%,98%,t,East Nashville,21,21,t,t,District 7,36.21415,-86.72949,Entire rental unit,2,,,,,1/18/22,1/31/25,4.86,4.86,4.86,4.86,5,4.86,4,f,21,7,14,0,0.18
5212573,2.02503E+13,3/15/25,26945569,Pam,1/30/15,within an hour,100%,91%,t,,2,2,t,t,District 35,36.05609,-86.97052,Barn,5,1,3,4,$140.00 ,2/15/15,3/10/25,4.98,4.97,4.97,4.99,4.99,4.95,4.95,f,2,2,0,0,2.93
5217231,2.02503E+13,3/15/25,16087739,Lisa,5/28/14,within an hour,100%,93%,t,,3,4,t,f,District 6,36.17322,-86.74842,Entire home,8,2.5,3,6,$207.00 ,4/8/15,3/9/25,4.75,4.88,4.33,4.96,4.95,4.94,4.81,t,2,2,0,0,1.5
5261347,2.02503E+13,3/15/25,26604311,Lori,1/23/15,within an hour,100%,100%,t,,1,1,t,f,District 17,36.11869,-86.7833,Entire guesthouse,3,1,1,2,$144.00 ,3/8/15,3/3/25,5,4.99,5,5,5,4.98,4.95,f,1,1,0,0,1.92
5338971,2.02503E+13,3/15/25,4283123,Terri-Lee,11/29/12,within an hour,100%,100%,f,,2,2,t,f,District 17,36.12989,-86.7887,Entire home,8,2,3,8,$407.00 ,4/14/15,6/9/24,4.67,4.84,4.73,4.85,4.73,4.92,4.72,f,2,2,0,0,0.42
5339135,2.02503E+13,3/15/25,25430263,Danny,12/31/14,within an hour,100%,70%,t,Beacon Square,13,19,t,t,District 17,36.12447,-86.76403,Private room in home,1,1,1,1,$39.00 ,3/1/15,7/1/22,4.77,4.77,4.7,4.94,4.94,4.73,4.71,f,13,2,11,0,1.32
5339138,2.02503E+13,3/15/25,25430263,Danny,12/31/14,within an hour,100%,70%,t,Beacon Square,13,19,t,t,District 17,36.12433,-86.76402,Private room in home,1,1,1,1,$38.00 ,3/16/15,6/30/23,4.74,4.81,4.62,4.93,4.96,4.75,4.77,f,13,2,11,0,2.5
5352951,2.02503E+13,3/16/25,22224024,MusicCityBNBs,10/7/14,within an hour,100%,97%,,Chestnut Hill,23,34,t,t,District 17,36.13955,-86.79254,Entire home,12,3.5,4,8,$204.00 ,4/6/15,3/9/25,4.94,4.95,4.95,4.97,4.97,4.93,4.86,f,4,4,0,0,2.54
5450001,2.02503E+13,3/15/25,16805934,Rachael,6/15/14,within an hour,100%,99%,t,Villa Del Sol,6,8,t,t,District 16,36.09924,-86.74098,Entire home,6,2,2,4,$139.00 ,2/5/17,3/9/25,4.93,4.94,4.83,5,4.96,4.62,4.86,f,3,3,0,0,1.4
5480793,2.02503E+13,3/15/25,28422447,Greg,2/26/15,within an hour,100%,100%,t,,1,1,t,t,District 6,36.17145,-86.73934,Entire loft,4,1,0,1,$92.00 ,3/15/15,2/16/25,4.96,4.98,4.97,4.99,4.99,4.95,4.94,t,1,1,0,0,4.07
5557887,2.02503E+13,3/15/25,127444298,Liz,4/24/17,within an hour,100%,99%,t,Greenwood,33,40,t,t,District 19,36.1757,-86.78175,Entire condo,4,2,2,2,$232.00 ,8/13/17,2/23/25,4.89,4.92,4.83,4.97,4.96,4.76,4.83,f,8,8,0,0,2.26
5560170,2.02503E+13,3/15/25,9154329,Melissa,9/30/13,within an hour,100%,100%,f,,1,2,t,t,District 24,36.13383102,-86.86384583,Entire home,12,2,4,8,$291.00 ,3/23/15,1/2/25,4.83,4.81,4.67,4.74,4.75,4.8,4.74,f,1,1,0,0,0.39
5582584,2.02503E+13,3/15/25,25162776,Frances,12/24/14,within an hour,100%,90%,,,16,20,t,t,District 5,36.196,-86.76331,Entire home,12,,4,,,7/13/15,4/14/24,4.91,4.82,4.9,4.85,4.9,4.64,4.82,t,10,10,0,0,0.57
5726670,2.02503E+13,3/15/25,10633841,Emily,12/15/13,within an hour,100%,100%,t,,1,1,t,t,District 17,36.11872,-86.78999,Entire guesthouse,2,,1,,,8/1/15,2/4/25,4.95,4.95,4.94,5,4.97,4.96,4.93,f,1,1,0,0,1.44
5756534,2.02503E+13,3/15/25,20691550,Cj,8/29/14,N/A,N/A,N/A,f,,1,1,t,f,District 16,36.11737,-86.73477,Private room in home,2,1,1,1,$65.00 ,10/16/17,3/11/18,4.85,5,4.93,5,5,4.96,4.93,f,1,0,1,0,0.3
5759335,2.02503E+13,3/15/25,18071351,Daniel,7/14/14,within an hour,100%,100%,t,,1,1,t,t,District 19,36.17045,-86.79315,Entire home,12,,4,,,4/12/15,10/13/24,4.89,4.89,4.84,4.98,4.92,4.73,4.81,f,1,1,0,0,0.75
5761405,2.02503E+13,3/15/25,5178185,Joel,2/21/13,within an hour,100%,100%,t,,2,8,t,t,District 6,36.17187,-86.7469,Private room in home,4,1.5,1,1,$158.00 ,4/19/15,5/5/22,4.98,4.98,4.96,5,5,4.98,4.94,t,2,1,1,0,0.44
5761616,2.02503E+13,3/15/25,5178185,Joel,2/21/13,within an hour,100%,100%,t,,2,8,t,t,District 6,36.17082,-86.74582,Entire home,10,,3,,,4/6/15,3/9/25,4.97,4.96,4.97,4.99,4.99,4.92,4.92,t,2,1,1,0,2.63
5767371,2.02503E+13,3/15/25,25162776,Frances,12/24/14,within an hour,100%,90%,,,16,20,t,t,District 5,36.19732,-86.76446,Entire home,16,6,8,10,$514.00 ,5/14/15,3/2/25,4.94,4.9,4.85,5,4.91,4.69,4.89,t,10,10,0,0,0.9
5773891,2.02503E+13,3/15/25,29955861,Jim,3/24/15,within an hour,100%,100%,f,,1,1,t,t,District 5,36.20005,-86.75456,Entire home,5,1,2,2,$116.00 ,5/30/15,3/2/25,4.88,4.89,4.81,4.95,4.99,4.74,4.84,t,1,1,0,0,3.56
5794839,2.02503E+13,3/16/25,13960675,John,4/6/14,within an hour,100%,99%,t,,5,5,t,t,District 15,36.16826,-86.67193,Entire home,8,2,3,3,$221.00 ,5/1/16,3/6/25,4.97,4.92,4.94,5,4.99,4.86,4.9,t,1,1,0,0,1.21
5808960,2.02503E+13,3/15/25,30139823,Jessica,3/28/15,within an hour,100%,100%,t,,1,1,t,t,District 25,36.10244,-86.78596,Entire guest suite,4,1,0,1,$108.00 ,6/8/15,2/16/25,4.96,4.95,4.99,4.97,4.97,4.95,4.93,f,1,1,0,0,4.06
5880314,2.02503E+13,3/15/25,6254287,Steph,5/6/13,N/A,N/A,100%,t,,1,2,t,t,District 6,36.18469,-86.7307,Private room in home,2,,,,,4/26/15,8/18/24,4.86,4.91,4.93,4.97,4.96,4.91,4.88,f,1,0,1,0,3.87
5920152,2.02503E+13,3/15/25,30745101,Marc,4/7/15,within an hour,100%,91%,t,,1,1,t,t,District 23,36.11852,-86.85563,Entire home,16,7.5,7,12,"$1,099.00 ",5/15/16,12/16/24,4.99,4.97,4.96,4.99,4.98,4.97,4.81,f,1,1,0,0,1.73
5930642,2.02503E+13,3/15/25,30787515,Brooke,4/7/15,within an hour,100%,57%,t,South Lake Tahoe,654,947,t,t,District 15,36.2176,-86.70294,Entire condo,4,,1,,,5/15/15,9/2/19,4.8,4.57,4.87,4.93,4.83,4.76,4.86,f,6,6,0,0,0.25
5933237,2.02503E+13,3/15/25,14083317,Merrilyn,4/9/14,within an hour,100%,100%,t,,2,4,t,f,District 6,36.18921,-86.74049,Entire bungalow,4,2,2,2,$166.00 ,4/12/15,3/9/25,4.9,4.9,4.93,4.98,4.96,4.87,4.87,f,2,2,0,0,2.89
5970743,2.02503E+13,3/15/25,30995912,Jessica Joy,4/11/15,within an hour,100%,99%,t,Rutledge Hill,17,19,t,t,District 19,36.154953,-86.77043152,Entire loft,8,1,2,4,$190.00 ,4/19/15,3/6/25,4.93,4.95,4.9,4.96,4.97,4.91,4.86,f,13,13,0,0,4.27
5984997,2.02503E+13,3/15/25,19288905,Sandy,8/1/14,within an hour,100%,99%,t,,1,1,t,f,District 17,36.14309,-86.76151,Entire rental unit,4,2,2,2,$122.00 ,11/9/15,3/13/25,4.97,4.97,4.98,4.98,4.99,4.74,4.93,t,1,1,0,0,8.64
5989908,2.02503E+13,3/15/25,22327607,Gina,10/9/14,N/A,N/A,100%,f,,1,1,t,t,District 18,36.12825,-86.81021,Entire home,1,,1,,,4/20/15,8/17/24,4.83,4.96,4.89,4.97,5,4.88,4.82,f,1,1,0,0,0.95
6119843,2.02503E+13,3/15/25,31751665,Patrick,4/22/15,within an hour,100%,100%,t,,1,3,t,t,District 17,36.13663,-86.79276,Entire guesthouse,2,1,1,1,$103.00 ,5/31/15,3/9/25,4.95,4.98,5,4.97,4.96,4.93,4.89,f,1,1,0,0,2.14
6162409,2.02503E+13,3/15/25,27950672,Eva,2/18/15,N/A,N/A,93%,t,,2,2,t,t,District 33,36.12439,-86.54606,Entire guest suite,2,,1,,,5/3/15,11/29/24,4.96,4.95,4.95,4.98,4.99,4.91,4.93,f,1,1,0,0,3.69
6207147,2.02503E+13,3/15/25,32119480,Lori,4/28/15,within an hour,100%,97%,t,,1,2,t,t,District 6,36.17363,-86.75471,Private room in home,2,1.5,1,1,$121.00 ,6/7/15,11/4/24,4.96,4.98,4.93,4.98,4.99,4.98,4.91,f,1,0,1,0,2.39
6213651,2.02503E+13,3/15/25,15586733,Neal,5/16/14,within an hour,100%,99%,t,Edgehill,19,19,t,t,District 18,36.12584,-86.79356,Entire home,2,1,1,1,$135.00 ,12/5/15,3/1/25,4.96,4.97,4.96,4.95,4.97,4.98,4.87,f,19,19,0,0,3.79
6223197,2.02503E+13,3/15/25,32272323,Jason,4/30/15,within an hour,100%,100%,f,,2,2,t,t,District 5,36.18145,-86.75205,Entire home,7,,3,,,6/28/15,11/10/24,4.75,4.87,4.68,4.96,4.91,4.81,4.73,t,1,1,0,0,2.22
6225946,2.02503E+13,3/15/25,9012461,Geoff,9/23/13,within an hour,100%,100%,t,,2,3,t,t,District 6,36.17033,-86.74345,Entire home,4,1,2,4,$124.00 ,9/7/15,11/18/24,4.89,4.94,4.9,4.97,4.95,4.95,4.8,f,1,1,0,0,3.12
6227141,2.02503E+13,3/15/25,32298087,Ruth,4/30/15,within an hour,100%,100%,t,,1,1,t,t,District 7,36.2058,-86.69899,Entire home,4,1,1,2,$137.00 ,6/28/15,3/8/25,4.98,4.98,4.99,4.98,4.98,4.96,4.94,f,1,1,0,0,2.17
6235842,2.02503E+13,3/15/25,96028937,David,9/20/16,within an hour,100%,100%,t,,3,3,t,t,District 5,36.1781,-86.75508,Entire rental unit,6,1,2,2,$144.00 ,5/5/15,3/2/25,4.95,4.95,4.94,4.97,4.98,4.87,4.91,f,2,1,1,0,4.43
6237779,2.02503E+13,3/15/25,1539109,Mary,12/27/11,within a day,100%,90%,t,,1,4,t,f,District 5,36.18546,-86.77027,Entire rental unit,2,1,1,1,$142.00 ,6/12/15,2/1/25,4.95,4.97,4.95,5,4.99,4.76,4.9,f,1,1,0,0,2.03
6238833,2.02503E+13,3/15/25,16805934,Rachael,6/15/14,within an hour,100%,99%,t,Villa Del Sol,6,8,t,t,District 19,36.18077,-86.79361,Entire home,10,,3,,,6/1/15,12/1/24,4.96,4.97,4.92,4.99,4.97,4.86,4.89,f,3,3,0,0,1.03
6246236,2.02503E+13,3/15/25,7020921,Annaleigh,6/20/13,within a few hours,100%,84%,f,,1,1,t,t,District 20,36.15648,-86.87851,Entire guest suite,4,1,1,3,$91.00 ,6/14/15,10/28/24,4.69,4.82,4.7,4.93,4.88,4.74,4.8,f,1,1,0,0,2.1
6247676,2.02503E+13,3/15/25,32440482,Jonathan & Rebecca,5/2/15,within an hour,100%,100%,t,,2,19,t,t,District 17,36.1241,-86.75455,Tiny home,4,1,1,2,$185.00 ,2/15/16,3/10/25,4.94,4.95,4.87,4.97,4.97,4.8,4.87,t,1,1,0,0,10.43
6299318,2.02503E+13,3/15/25,9596278,Jacob,10/23/13,within an hour,100%,100%,f,Sylvan Heights,8,8,t,t,District 16,36.10375,-86.73443,Entire home,4,1,2,2,$115.00 ,6/14/15,2/24/25,4.75,4.86,4.66,4.97,4.94,4.75,4.78,f,6,6,0,0,5.99
6305488,2.02503E+13,3/15/25,30787515,Brooke,4/7/15,within an hour,100%,57%,t,South Lake Tahoe,654,947,t,t,District 15,36.21751,-86.70452,Entire condo,6,,2,,,8/29/15,8/4/23,4.88,5,5,4.75,4.88,4.88,5,f,6,6,0,0,0.07
6385486,2.02503E+13,3/15/25,11361200,Karen,1/16/14,within an hour,100%,100%,t,,2,12,t,t,District 18,36.12696,-86.80653,Entire rental unit,3,1,1,1,$88.00 ,5/26/15,2/22/25,4.84,4.93,4.83,4.97,4.96,4.89,4.81,f,2,2,0,0,4.7
6402811,2.02503E+13,3/15/25,319913,Playlist,12/15/10,within an hour,100%,99%,f,East Nashville,24,30,t,t,District 19,36.17099,-86.79345,Entire home,10,2.5,3,3,$250.00 ,5/24/15,2/24/25,4.81,4.95,4.79,4.86,4.79,4.64,4.71,t,18,18,0,0,0.36
6424881,2.02503E+13,3/15/25,33524311,Linda,5/16/15,within an hour,100%,100%,t,,3,3,t,f,District 7,36.22285,-86.70964,Private room in home,2,1,1,1,$89.00 ,6/13/15,3/3/25,4.98,4.96,4.99,4.99,4.99,4.94,4.96,t,3,0,3,0,1.69
6434670,2.02503E+13,3/15/25,9307116,Meredith,10/8/13,N/A,N/A,93%,t,Hillsboro West End,3,3,t,t,District 18,36.13674,-86.81214,Private room in bungalow,1,,,,,11/1/15,6/15/24,4.95,4.98,4.97,4.99,4.97,4.95,4.89,f,3,1,2,0,1.08
6446261,2.02503E+13,3/15/25,11376666,Nancy & Michael,1/16/14,within an hour,100%,98%,t,,1,1,t,t,District 5,36.20205,-86.74255,Entire home,4,1,2,2,$88.00 ,7/18/15,3/3/25,4.91,4.94,4.93,4.99,4.98,4.79,4.83,f,1,1,0,0,3.55
